geoid,GEOID10,name,B25003001,"B25003001, Error",B25003002,"B25003002, Error",B25003003,"B25003003, Error"
14000US06037700700,6037700700,"Census Tract 7007, Los Angeles, CA",1131,111,1043,115,88,75
14000US06037700801,6037700801,"Census Tract 7008.01, Los Angeles, CA",2446,246,823,196,1623,247
14000US06037700802,6037700802,"Census Tract 7008.02, Los Angeles, CA",1924,150,387,86,1537,153
14000US06037700901,6037700901,"Census Tract 7009.01, Los Angeles, CA",1554,125,700,103,854,138
14000US06037700902,6037700902,"Census Tract 7009.02, Los Angeles, CA",3334,252,665,156,2669,270
14000US06037701000,6037701000,"Census Tract 7010, Los Angeles, CA",2652,192,901,192,1751,265
14000US06037701100,6037701100,"Census Tract 7011, Los Angeles, CA",48,29,17,15,31,27
14000US06037701201,6037701201,"Census Tract 7012.01, Los Angeles, CA",1437,92,1295,97,142,59
14000US06037701202,6037701202,"Census Tract 7012.02, Los Angeles, CA",1684,107,567,95,1117,118
14000US06037701302,6037701302,"Census Tract 7013.02, Los Angeles, CA",2775,173,510,170,2265,210
14000US06037701304,6037701304,"Census Tract 7013.04, Los Angeles, CA",3012,198,1557,186,1455,209
14000US06037701402,6037701402,"Census Tract 7014.02, Los Angeles, CA",3558,343,428,201,3130,371
14000US06037701501,6037701501,"Census Tract 7015.01, Los Angeles, CA",2669,152,510,152,2159,192
14000US06037701502,6037701502,"Census Tract 7015.02, Los Angeles, CA",1731,119,352,101,1379,143
14000US06037701601,6037701601,"Census Tract 7016.01, Los Angeles, CA",1730,109,963,120,767,147
14000US06037701602,6037701602,"Census Tract 7016.02, Los Angeles, CA",1874,144,613,146,1261,203
14000US06037701701,6037701701,"Census Tract 7017.01, Los Angeles, CA",1742,113,465,100,1277,149
14000US06037701702,6037701702,"Census Tract 7017.02, Los Angeles, CA",1808,130,214,99,1594,140
14000US06037701801,6037701801,"Census Tract 7018.01, Los Angeles, CA",2771,175,489,121,2282,182
14000US06037701802,6037701802,"Census Tract 7018.02, Los Angeles, CA",1803,93,327,77,1476,110
14000US06037701902,6037701902,"Census Tract 7019.02, Los Angeles, CA",3054,231,124,81,2930,230
14000US06037702002,6037702002,"Census Tract 7020.02, Los Angeles, CA",3465,206,828,163,2637,253
14000US06037702102,6037702102,"Census Tract 7021.02, Los Angeles, CA",3677,215,768,175,2909,274
14000US06037702201,6037702201,"Census Tract 7022.01, Los Angeles, CA",2044,127,801,150,1243,178
14000US06037702202,6037702202,"Census Tract 7022.02, Los Angeles, CA",1658,82,885,88,773,118
14000US06037702300,6037702300,"Census Tract 7023, Los Angeles, CA",2817,164,1442,181,1375,210
14000US06037702400,6037702400,"Census Tract 7024, Los Angeles, CA",1965,99,554,98,1411,118
14000US06037702501,6037702501,"Census Tract 7025.01, Los Angeles, CA",1996,135,1096,171,900,192
14000US06037702502,6037702502,"Census Tract 7025.02, Los Angeles, CA",2016,109,1255,220,761,241
14000US06037702600,6037702600,"Census Tract 7026, Los Angeles, CA",2327,74,1771,160,556,147
14000US06037702700,6037702700,"Census Tract 7027, Los Angeles, CA",1271,67,950,81,321,80
14000US06037702801,6037702801,"Census Tract 7028.01, Los Angeles, CA",2048,142,737,152,1311,184
14000US06037702802,6037702802,"Census Tract 7028.02, Los Angeles, CA",887,46,460,49,427,57
14000US06037702803,6037702803,"Census Tract 7028.03, Los Angeles, CA",1222,63,356,92,866,104
14000US06037702901,6037702901,"Census Tract 7029.01, Los Angeles, CA",5537,446,316,136,5221,456
14000US06037703001,6037703001,"Census Tract 7030.01, Los Angeles, CA",3158,149,1658,220,1500,239
14000US06037703002,6037703002,"Census Tract 7030.02, Los Angeles, CA",2859,150,2115,160,744,151
14000US06037703100,6037703100,"Census Tract 7031, Los Angeles, CA",2519,111,1793,180,726,174
14000US06037703200,6037703200,"Census Tract 7032, Los Angeles, CA",2315,141,1844,208,471,172
14000US06037800101,6037800101,"Census Tract 8001.01, Los Angeles, CA",1938,98,1764,135,174,83
14000US06037800102,6037800102,"Census Tract 8001.02, Los Angeles, CA",2688,188,1946,207,742,212
14000US06037800202,6037800202,"Census Tract 8002.02, Los Angeles, CA",2049,89,1785,148,264,129
14000US06037800203,6037800203,"Census Tract 8002.03, Los Angeles, CA",1953,86,1387,113,566,97
14000US06037800204,6037800204,"Census Tract 8002.04, Los Angeles, CA",1726,122,1328,171,398,151
14000US06037800324,6037800324,"Census Tract 8003.24, Los Angeles, CA",2441,129,2160,136,281,133
14000US06037800325,6037800325,"Census Tract 8003.25, Los Angeles, CA",1507,94,1227,123,280,91
14000US06037800326,6037800326,"Census Tract 8003.26, Los Angeles, CA",1832,109,1536,114,296,97
14000US06037800327,6037800327,"Census Tract 8003.27, Los Angeles, CA",2190,131,1226,207,964,185
14000US06037800328,6037800328,"Census Tract 8003.28, Los Angeles, CA",975,87,498,96,477,95
14000US06037800329,6037800329,"Census Tract 8003.29, Los Angeles, CA",2591,123,1628,171,963,163
14000US06037800330,6037800330,"Census Tract 8003.30, Los Angeles, CA",327,42,277,44,50,33
14000US06037800331,6037800331,"Census Tract 8003.31, Los Angeles, CA",217,42,158,37,59,30
14000US06037800332,6037800332,"Census Tract 8003.32, Los Angeles, CA",2265,121,2051,172,214,136
14000US06037800406,6037800406,"Census Tract 8004.06, Los Angeles, CA",981,126,711,117,270,94
14000US06037800408,6037800408,"Census Tract 8004.08, Los Angeles, CA",3133,230,2685,267,448,177
14000US06037800410,6037800410,"Census Tract 8004.10, Los Angeles, CA",592,68,458,65,134,51
14000US06037800504,6037800504,"Census Tract 8005.04, Los Angeles, CA",1150,157,734,167,416,143
14000US06037800506,6037800506,"Census Tract 8005.06, Los Angeles, CA",1384,138,1082,114,302,113
14000US06037900102,6037900102,"Census Tract 9001.02, Los Angeles, CA",274,47,175,50,99,41
14000US06037900103,6037900103,"Census Tract 9001.03, Los Angeles, CA",1672,117,984,130,688,182
14000US06037900104,6037900104,"Census Tract 9001.04, Los Angeles, CA",1697,104,1277,150,420,127
14000US06037900201,6037900201,"Census Tract 9002.01, Los Angeles, CA",421,53,332,61,89,42
14000US06037900300,6037900300,"Census Tract 9003, Los Angeles, CA",1226,75,767,99,459,105
14000US06037900501,6037900501,"Census Tract 9005.01, Los Angeles, CA",1969,116,1038,189,931,202
14000US06037900504,6037900504,"Census Tract 9005.04, Los Angeles, CA",2007,89,1243,125,764,140
14000US06037900505,6037900505,"Census Tract 9005.05, Los Angeles, CA",1142,103,663,90,479,125
14000US06037900506,6037900506,"Census Tract 9005.06, Los Angeles, CA",1282,97,667,101,615,130
14000US06037900507,6037900507,"Census Tract 9005.07, Los Angeles, CA",2266,108,1191,148,1075,167
14000US06037900508,6037900508,"Census Tract 9005.08, Los Angeles, CA",1049,49,630,77,419,82
14000US06037900602,6037900602,"Census Tract 9006.02, Los Angeles, CA",1556,105,933,152,623,121
14000US06037900605,6037900605,"Census Tract 9006.05, Los Angeles, CA",2215,119,1398,240,817,200
14000US06037900606,6037900606,"Census Tract 9006.06, Los Angeles, CA",1115,99,342,97,773,138
14000US06037900607,6037900607,"Census Tract 9006.07, Los Angeles, CA",1160,90,568,109,592,130
14000US06037900608,6037900608,"Census Tract 9006.08, Los Angeles, CA",984,75,575,110,409,107
14000US06037900609,6037900609,"Census Tract 9006.09, Los Angeles, CA",1464,131,643,135,821,129
14000US06037900701,6037900701,"Census Tract 9007.01, Los Angeles, CA",1715,101,624,115,1091,153
14000US06037900703,6037900703,"Census Tract 9007.03, Los Angeles, CA",1750,98,380,99,1370,139
14000US06037900704,6037900704,"Census Tract 9007.04, Los Angeles, CA",1423,72,35,35,1388,79
14000US06037900705,6037900705,"Census Tract 9007.05, Los Angeles, CA",1731,147,639,141,1092,149
14000US06037900803,6037900803,"Census Tract 9008.03, Los Angeles, CA",2428,136,1379,177,1049,210
14000US06037900804,6037900804,"Census Tract 9008.04, Los Angeles, CA",1071,42,507,78,564,88
14000US06037900805,6037900805,"Census Tract 9008.05, Los Angeles, CA",1393,127,938,135,455,133
14000US06037900806,6037900806,"Census Tract 9008.06, Los Angeles, CA",2029,108,212,70,1817,124
14000US06037900900,6037900900,"Census Tract 9009, Los Angeles, CA",1405,96,1016,129,389,115
14000US06037901003,6037901003,"Census Tract 9010.03, Los Angeles, CA",0,12,0,12,0,12
14000US06037901004,6037901004,"Census Tract 9010.04, Los Angeles, CA",3745,167,2797,234,948,194
14000US06037901007,6037901007,"Census Tract 9010.07, Los Angeles, CA",637,59,454,66,183,65
14000US06037901008,6037901008,"Census Tract 9010.08, Los Angeles, CA",908,47,422,67,486,75
14000US06037901009,6037901009,"Census Tract 9010.09, Los Angeles, CA",1819,98,1196,112,623,130
14000US06037901010,6037901010,"Census Tract 9010.10, Los Angeles, CA",1814,100,1008,131,806,118
14000US06037901011,6037901011,"Census Tract 9010.11, Los Angeles, CA",1988,59,929,136,1059,124
14000US06037901101,6037901101,"Census Tract 9011.01, Los Angeles, CA",1735,103,1133,145,602,141
14000US06037901102,6037901102,"Census Tract 9011.02, Los Angeles, CA",1829,88,1276,119,553,129
14000US06037901205,6037901205,"Census Tract 9012.05, Los Angeles, CA",3720,132,2338,208,1382,221
14000US06037901209,6037901209,"Census Tract 9012.09, Los Angeles, CA",566,80,426,72,140,67
14000US06037901210,6037901210,"Census Tract 9012.10, Los Angeles, CA",639,50,496,64,143,60
14000US06037901213,6037901213,"Census Tract 9012.13, Los Angeles, CA",1260,70,1168,75,92,47
14000US06037910001,6037910001,"Census Tract 9100.01, Los Angeles, CA",1583,67,1091,118,492,128
14000US06037910002,6037910002,"Census Tract 9100.02, Los Angeles, CA",1984,154,1321,186,663,213
14000US06037910101,6037910101,"Census Tract 9101.01, Los Angeles, CA",446,35,197,38,249,44
14000US06037910201,6037910201,"Census Tract 9102.01, Los Angeles, CA",1364,71,818,141,546,138
14000US06037910202,6037910202,"Census Tract 9102.02, Los Angeles, CA",1594,97,1438,118,156,86
14000US06037910205,6037910205,"Census Tract 9102.05, Los Angeles, CA",418,56,335,66,83,44
14000US06037910206,6037910206,"Census Tract 9102.06, Los Angeles, CA",1057,50,883,78,174,65
14000US06037910207,6037910207,"Census Tract 9102.07, Los Angeles, CA",1695,64,1301,133,394,117
14000US06037910208,6037910208,"Census Tract 9102.08, Los Angeles, CA",1890,91,1288,141,602,129
14000US06037910209,6037910209,"Census Tract 9102.09, Los Angeles, CA",1356,57,1112,100,244,85
14000US06037910210,6037910210,"Census Tract 9102.10, Los Angeles, CA",2125,142,1730,195,395,160
14000US06037910301,6037910301,"Census Tract 9103.01, Los Angeles, CA",1413,84,1219,104,194,82
14000US06037910302,6037910302,"Census Tract 9103.02, Los Angeles, CA",1953,105,1512,160,441,154
14000US06037910401,6037910401,"Census Tract 9104.01, Los Angeles, CA",2167,119,1348,192,819,196
14000US06037910402,6037910402,"Census Tract 9104.02, Los Angeles, CA",1007,57,288,51,719,70
14000US06037910403,6037910403,"Census Tract 9104.03, Los Angeles, CA",562,54,45,25,517,56
14000US06037910404,6037910404,"Census Tract 9104.04, Los Angeles, CA",1075,70,621,104,454,106
14000US06037910501,6037910501,"Census Tract 9105.01, Los Angeles, CA",2004,125,46,33,1958,131
14000US06037910502,6037910502,"Census Tract 9105.02, Los Angeles, CA",1181,63,379,91,802,108
14000US06037910504,6037910504,"Census Tract 9105.04, Los Angeles, CA",1186,71,737,126,449,124
14000US06037910505,6037910505,"Census Tract 9105.05, Los Angeles, CA",814,59,652,70,162,74
14000US06037910601,6037910601,"Census Tract 9106.01, Los Angeles, CA",1564,111,1121,138,443,138
14000US06037910602,6037910602,"Census Tract 9106.02, Los Angeles, CA",1357,73,557,102,800,110
14000US06037910603,6037910603,"Census Tract 9106.03, Los Angeles, CA",2022,76,1157,147,865,159
14000US06037910605,6037910605,"Census Tract 9106.05, Los Angeles, CA",1229,68,762,130,467,118
14000US06037910606,6037910606,"Census Tract 9106.06, Los Angeles, CA",795,32,521,70,274,67
14000US06037910705,6037910705,"Census Tract 9107.05, Los Angeles, CA",2717,189,2257,179,460,163
14000US06037910706,6037910706,"Census Tract 9107.06, Los Angeles, CA",1473,73,1052,134,421,143
14000US06037910707,6037910707,"Census Tract 9107.07, Los Angeles, CA",1517,63,858,96,659,100
14000US06037910709,6037910709,"Census Tract 9107.09, Los Angeles, CA",532,14,485,39,47,41
14000US06037910711,6037910711,"Census Tract 9107.11, Los Angeles, CA",2199,110,1672,197,527,187
14000US06037910712,6037910712,"Census Tract 9107.12, Los Angeles, CA",627,54,504,60,123,55
14000US06037910713,6037910713,"Census Tract 9107.13, Los Angeles, CA",1416,64,1166,94,250,84
14000US06037910714,6037910714,"Census Tract 9107.14, Los Angeles, CA",901,37,589,87,312,85
14000US06037910715,6037910715,"Census Tract 9107.15, Los Angeles, CA",1880,100,1294,167,586,150
14000US06037910716,6037910716,"Census Tract 9107.16, Los Angeles, CA",1685,59,1205,124,480,122
14000US06037910804,6037910804,"Census Tract 9108.04, Los Angeles, CA",1069,95,960,100,109,62
14000US06037910805,6037910805,"Census Tract 9108.05, Los Angeles, CA",1554,105,1405,111,149,86
14000US06037910807,6037910807,"Census Tract 9108.07, Los Angeles, CA",1931,73,1447,122,484,119
14000US06037910808,6037910808,"Census Tract 9108.08, Los Angeles, CA",1076,21,1021,44,55,40
14000US06037910809,6037910809,"Census Tract 9108.09, Los Angeles, CA",711,33,685,43,26,29
14000US06037910810,6037910810,"Census Tract 9108.10, Los Angeles, CA",716,54,645,64,71,56
14000US06037910811,6037910811,"Census Tract 9108.11, Los Angeles, CA",41,26,41,26,0,12
14000US06037910812,6037910812,"Census Tract 9108.12, Los Angeles, CA",139,39,118,38,21,18
14000US06037910813,6037910813,"Census Tract 9108.13, Los Angeles, CA",1265,81,1205,86,60,41
14000US06037911001,6037911001,"Census Tract 9110.01, Los Angeles, CA",1516,148,1151,172,365,157
14000US06037920011,6037920011,"Census Tract 9200.11, Los Angeles, CA",47,18,35,15,12,10
14000US06037920012,6037920012,"Census Tract 9200.12, Los Angeles, CA",464,39,332,52,132,49
14000US06037920013,6037920013,"Census Tract 9200.13, Los Angeles, CA",2225,73,2050,99,175,81
14000US06037920015,6037920015,"Census Tract 9200.15, Los Angeles, CA",2012,56,1865,88,147,71
14000US06037920016,6037920016,"Census Tract 9200.16, Los Angeles, CA",1171,29,1072,61,99,57
14000US06037920017,6037920017,"Census Tract 9200.17, Los Angeles, CA",1251,76,1006,106,245,88
14000US06037920018,6037920018,"Census Tract 9200.18, Los Angeles, CA",696,24,606,44,90,37
14000US06037920020,6037920020,"Census Tract 9200.20, Los Angeles, CA",1976,96,1813,114,163,74
14000US06037920023,6037920023,"Census Tract 9200.23, Los Angeles, CA",733,28,647,50,86,42
14000US06037920026,6037920026,"Census Tract 9200.26, Los Angeles, CA",101,21,87,20,14,11
14000US06037920028,6037920028,"Census Tract 9200.28, Los Angeles, CA",2114,57,1801,99,313,99
14000US06037920029,6037920029,"Census Tract 9200.29, Los Angeles, CA",1855,77,1058,99,797,90
14000US06037920030,6037920030,"Census Tract 9200.30, Los Angeles, CA",1690,49,1430,105,260,99
14000US06037920031,6037920031,"Census Tract 9200.31, Los Angeles, CA",1994,73,1775,108,219,105
14000US06037920032,6037920032,"Census Tract 9200.32, Los Angeles, CA",1031,74,981,81,50,31
14000US06037920033,6037920033,"Census Tract 9200.33, Los Angeles, CA",156,48,136,47,20,22
14000US06037920034,6037920034,"Census Tract 9200.34, Los Angeles, CA",1084,71,859,85,225,84
14000US06037920035,6037920035,"Census Tract 9200.35, Los Angeles, CA",2127,88,1690,170,437,174
14000US06037920036,6037920036,"Census Tract 9200.36, Los Angeles, CA",928,20,596,76,332,73
14000US06037920037,6037920037,"Census Tract 9200.37, Los Angeles, CA",3102,173,975,202,2127,249
14000US06037920038,6037920038,"Census Tract 9200.38, Los Angeles, CA",614,50,164,84,450,83
14000US06037920039,6037920039,"Census Tract 9200.39, Los Angeles, CA",638,34,472,49,166,53
14000US06037920040,6037920040,"Census Tract 9200.40, Los Angeles, CA",1241,55,845,64,396,67
14000US06037920041,6037920041,"Census Tract 9200.41, Los Angeles, CA",460,33,182,48,278,57
14000US06037920042,6037920042,"Census Tract 9200.42, Los Angeles, CA",2336,96,1341,167,995,155
14000US06037920043,6037920043,"Census Tract 9200.43, Los Angeles, CA",2018,95,1695,98,323,106
14000US06037920044,6037920044,"Census Tract 9200.44, Los Angeles, CA",832,44,741,51,91,39
14000US06037920045,6037920045,"Census Tract 9200.45, Los Angeles, CA",1342,29,1192,74,150,63
14000US06037920102,6037920102,"Census Tract 9201.02, Los Angeles, CA",1806,112,1017,140,789,154
14000US06037920104,6037920104,"Census Tract 9201.04, Los Angeles, CA",850,36,801,52,49,33
14000US06037920106,6037920106,"Census Tract 9201.06, Los Angeles, CA",915,47,763,69,152,62
14000US06037920107,6037920107,"Census Tract 9201.07, Los Angeles, CA",1672,85,1395,100,277,66
14000US06037920108,6037920108,"Census Tract 9201.08, Los Angeles, CA",1749,38,1317,92,432,88
14000US06037920109,6037920109,"Census Tract 9201.09, Los Angeles, CA",2079,78,1411,129,668,118
14000US06037920110,6037920110,"Census Tract 9201.10, Los Angeles, CA",981,18,697,51,284,50
14000US06037920111,6037920111,"Census Tract 9201.11, Los Angeles, CA",894,54,804,73,90,50
14000US06037920112,6037920112,"Census Tract 9201.12, Los Angeles, CA",1478,26,1061,96,417,100
14000US06037920114,6037920114,"Census Tract 9201.14, Los Angeles, CA",2258,90,1167,145,1091,156
14000US06037920115,6037920115,"Census Tract 9201.15, Los Angeles, CA",1518,57,1119,95,399,97
14000US06037920116,6037920116,"Census Tract 9201.16, Los Angeles, CA",1640,48,1508,69,132,60
14000US06037920118,6037920118,"Census Tract 9201.18, Los Angeles, CA",1803,41,1637,89,166,72
14000US06037920119,6037920119,"Census Tract 9201.19, Los Angeles, CA",537,12,507,28,30,27
14000US06037920200,6037920200,"Census Tract 9202, Los Angeles, CA",0,17,0,17,0,17
14000US06037920303,6037920303,"Census Tract 9203.03, Los Angeles, CA",622,43,280,50,342,53
14000US06037920312,6037920312,"Census Tract 9203.12, Los Angeles, CA",2101,80,997,114,1104,124
