geoid,GEOID10,name,B19013001,"B19013001, Error"
14000US06037143100,6037143100,"Census Tract 1431, Los Angeles, CA",100948,17359
14000US06037143200,6037143200,"Census Tract 1432, Los Angeles, CA",75521,7215
14000US06037143300,6037143300,"Census Tract 1433, Los Angeles, CA",85230,22072
14000US06037143400,6037143400,"Census Tract 1434, Los Angeles, CA",116222,21566
14000US06037143500,6037143500,"Census Tract 1435, Los Angeles, CA",108542,19309
14000US06037143602,6037143602,"Census Tract 1436.02, Los Angeles, CA",106442,16290
14000US06037143603,6037143603,"Census Tract 1436.03, Los Angeles, CA",87000,19627
14000US06037143604,6037143604,"Census Tract 1436.04, Los Angeles, CA",82199,13585
14000US06037143700,6037143700,"Census Tract 1437, Los Angeles, CA",111985,20230
14000US06037143800,6037143800,"Census Tract 1438, Los Angeles, CA",138151,23948
14000US06037143901,6037143901,"Census Tract 1439.01, Los Angeles, CA",212188,29080
14000US06037143902,6037143902,"Census Tract 1439.02, Los Angeles, CA",110508,9791
14000US06037181000,6037181000,"Census Tract 1810, Los Angeles, CA",116958,14053
14000US06037181300,6037181300,"Census Tract 1813, Los Angeles, CA",110508,8207
14000US06037181400,6037181400,"Census Tract 1814, Los Angeles, CA",85262,20191
14000US06037181500,6037181500,"Census Tract 1815, Los Angeles, CA",98250,33890
14000US06037181600,6037181600,"Census Tract 1816, Los Angeles, CA",82443,15426
14000US06037183101,6037183101,"Census Tract 1831.01, Los Angeles, CA",54548,7373
14000US06037183103,6037183103,"Census Tract 1831.03, Los Angeles, CA",61719,7174
14000US06037183104,6037183104,"Census Tract 1831.04, Los Angeles, CA",92806,12656
14000US06037183220,6037183220,"Census Tract 1832.20, Los Angeles, CA",63899,13372
14000US06037183221,6037183221,"Census Tract 1832.21, Los Angeles, CA",60048,8064
14000US06037183222,6037183222,"Census Tract 1832.22, Los Angeles, CA",79861,30926
14000US06037183300,6037183300,"Census Tract 1833, Los Angeles, CA",75233,5226
14000US06037183401,6037183401,"Census Tract 1834.01, Los Angeles, CA",61875,9061
14000US06037183402,6037183402,"Census Tract 1834.02, Los Angeles, CA",65568,9422
14000US06037183510,6037183510,"Census Tract 1835.10, Los Angeles, CA",75486,22254
14000US06037183520,6037183520,"Census Tract 1835.20, Los Angeles, CA",52232,10095
14000US06037183610,6037183610,"Census Tract 1836.10, Los Angeles, CA",57727,9171
14000US06037183620,6037183620,"Census Tract 1836.20, Los Angeles, CA",55909,18245
14000US06037183701,6037183701,"Census Tract 1837.01, Los Angeles, CA",48654,19850
14000US06037183702,6037183702,"Census Tract 1837.02, Los Angeles, CA",62778,18571
14000US06037183810,6037183810,"Census Tract 1838.10, Los Angeles, CA",59906,9993
14000US06037183820,6037183820,"Census Tract 1838.20, Los Angeles, CA",46477,17818
14000US06037185100,6037185100,"Census Tract 1851, Los Angeles, CA",109886,32635
14000US06037185202,6037185202,"Census Tract 1852.02, Los Angeles, CA",64623,13020
14000US06037185203,6037185203,"Census Tract 1852.03, Los Angeles, CA",49698,10662
14000US06037185204,6037185204,"Census Tract 1852.04, Los Angeles, CA",86971,8555
14000US06037185310,6037185310,"Census Tract 1853.10, Los Angeles, CA",64671,10941
14000US06037185320,6037185320,"Census Tract 1853.20, Los Angeles, CA",42202,11123
14000US06037186100,6037186100,"Census Tract 1861, Los Angeles, CA",92569,11923
14000US06037186201,6037186201,"Census Tract 1862.01, Los Angeles, CA",61733,15952
14000US06037186202,6037186202,"Census Tract 1862.02, Los Angeles, CA",95089,29407
14000US06037186203,6037186203,"Census Tract 1862.03, Los Angeles, CA",114461,16004
14000US06037186301,6037186301,"Census Tract 1863.01, Los Angeles, CA",53125,7468
14000US06037186302,6037186302,"Census Tract 1863.02, Los Angeles, CA",78264,15759
14000US06037186401,6037186401,"Census Tract 1864.01, Los Angeles, CA",41450,8741
14000US06037186403,6037186403,"Census Tract 1864.03, Los Angeles, CA",59861,9893
14000US06037186404,6037186404,"Census Tract 1864.04, Los Angeles, CA",62083,8886
14000US06037187101,6037187101,"Census Tract 1871.01, Los Angeles, CA",76522,12208
14000US06037187102,6037187102,"Census Tract 1871.02, Los Angeles, CA",56683,21396
14000US06037187200,6037187200,"Census Tract 1872, Los Angeles, CA",76042,12012
14000US06037187300,6037187300,"Census Tract 1873, Los Angeles, CA",112250,24372
14000US06037188100,6037188100,"Census Tract 1881, Los Angeles, CA",62500,14197
14000US06037188201,6037188201,"Census Tract 1882.01, Los Angeles, CA",81475,9468
14000US06037188202,6037188202,"Census Tract 1882.02, Los Angeles, CA",113267,20706
14000US06037188300,6037188300,"Census Tract 1883, Los Angeles, CA",114318,13415
14000US06037189101,6037189101,"Census Tract 1891.01, Los Angeles, CA",81591,18513
14000US06037189102,6037189102,"Census Tract 1891.02, Los Angeles, CA",85708,5973
14000US06037189201,6037189201,"Census Tract 1892.01, Los Angeles, CA",41950,9480
14000US06037189202,6037189202,"Census Tract 1892.02, Los Angeles, CA",118018,11432
14000US06037189300,6037189300,"Census Tract 1893, Los Angeles, CA",174293,23196
14000US06037189400,6037189400,"Census Tract 1894, Los Angeles, CA",156154,21744
14000US06037189500,6037189500,"Census Tract 1895, Los Angeles, CA",54265,11084
14000US06037189600,6037189600,"Census Tract 1896, Los Angeles, CA",74760,12140
14000US06037189701,6037189701,"Census Tract 1897.01, Los Angeles, CA",100256,33107
14000US06037189702,6037189702,"Census Tract 1897.02, Los Angeles, CA",96793,31262
14000US06037189800,6037189800,"Census Tract 1898, Los Angeles, CA",69616,9040
14000US06037189902,6037189902,"Census Tract 1899.02, Los Angeles, CA",63214,12087
14000US06037189903,6037189903,"Census Tract 1899.03, Los Angeles, CA",64975,15012
14000US06037189904,6037189904,"Census Tract 1899.04, Los Angeles, CA",49960,11772
14000US06037189905,6037189905,"Census Tract 1899.05, Los Angeles, CA",72837,19383
14000US06037190100,6037190100,"Census Tract 1901, Los Angeles, CA",53778,8904
14000US06037190201,6037190201,"Census Tract 1902.01, Los Angeles, CA",30053,6943
14000US06037190202,6037190202,"Census Tract 1902.02, Los Angeles, CA",32418,8915
14000US06037190301,6037190301,"Census Tract 1903.01, Los Angeles, CA",44986,9160
14000US06037190401,6037190401,"Census Tract 1904.01, Los Angeles, CA",48188,8456
14000US06037190402,6037190402,"Census Tract 1904.02, Los Angeles, CA",40000,10731
14000US06037190510,6037190510,"Census Tract 1905.10, Los Angeles, CA",41950,6819
14000US06037190520,6037190520,"Census Tract 1905.20, Los Angeles, CA",41011,10252
14000US06037190700,6037190700,"Census Tract 1907, Los Angeles, CA",43877,12191
14000US06037190801,6037190801,"Census Tract 1908.01, Los Angeles, CA",25858,6021
14000US06037190802,6037190802,"Census Tract 1908.02, Los Angeles, CA",50167,7973
14000US06037190901,6037190901,"Census Tract 1909.01, Los Angeles, CA",38140,14325
14000US06037190902,6037190902,"Census Tract 1909.02, Los Angeles, CA",46406,14935
14000US06037191000,6037191000,"Census Tract 1910, Los Angeles, CA",64816,16179
14000US06037191110,6037191110,"Census Tract 1911.10, Los Angeles, CA",37700,4860
14000US06037191120,6037191120,"Census Tract 1911.20, Los Angeles, CA",40071,7748
14000US06037191201,6037191201,"Census Tract 1912.01, Los Angeles, CA",45332,4441
14000US06037191203,6037191203,"Census Tract 1912.03, Los Angeles, CA",26919,8433
14000US06037191204,6037191204,"Census Tract 1912.04, Los Angeles, CA",41453,5973
14000US06037191301,6037191301,"Census Tract 1913.01, Los Angeles, CA",36875,15222
14000US06037191302,6037191302,"Census Tract 1913.02, Los Angeles, CA",45982,11734
14000US06037191410,6037191410,"Census Tract 1914.10, Los Angeles, CA",42538,8845
14000US06037191420,6037191420,"Census Tract 1914.20, Los Angeles, CA",61190,14231
14000US06037191500,6037191500,"Census Tract 1915, Los Angeles, CA",49726,5733
14000US06037191610,6037191610,"Census Tract 1916.10, Los Angeles, CA",48767,4554
14000US06037191620,6037191620,"Census Tract 1916.20, Los Angeles, CA",27306,4002
14000US06037191710,6037191710,"Census Tract 1917.10, Los Angeles, CA",30085,6165
14000US06037191720,6037191720,"Census Tract 1917.20, Los Angeles, CA",32355,5361
14000US06037191810,6037191810,"Census Tract 1918.10, Los Angeles, CA",49491,6707
14000US06037191820,6037191820,"Census Tract 1918.20, Los Angeles, CA",56996,14768
14000US06037191901,6037191901,"Census Tract 1919.01, Los Angeles, CA",57000,4131
14000US06037191902,6037191902,"Census Tract 1919.02, Los Angeles, CA",94432,15845
14000US06037192001,6037192001,"Census Tract 1920.01, Los Angeles, CA",74063,20265
14000US06037192002,6037192002,"Census Tract 1920.02, Los Angeles, CA",111111,31332
14000US06037192300,6037192300,"Census Tract 1923, Los Angeles, CA",88988,15803
14000US06037192410,6037192410,"Census Tract 1924.10, Los Angeles, CA",73750,19854
14000US06037192420,6037192420,"Census Tract 1924.20, Los Angeles, CA",56194,10170
14000US06037192510,6037192510,"Census Tract 1925.10, Los Angeles, CA",49464,5464
14000US06037192520,6037192520,"Census Tract 1925.20, Los Angeles, CA",45823,4060
14000US06037192610,6037192610,"Census Tract 1926.10, Los Angeles, CA",35948,6179
14000US06037192620,6037192620,"Census Tract 1926.20, Los Angeles, CA",40850,8380
14000US06037192700,6037192700,"Census Tract 1927, Los Angeles, CA",52603,9270
14000US06037194101,6037194101,"Census Tract 1941.01, Los Angeles, CA",86417,10951
14000US06037194102,6037194102,"Census Tract 1941.02, Los Angeles, CA",122829,36536
14000US06037194200,6037194200,"Census Tract 1942, Los Angeles, CA",168227,34477
14000US06037194300,6037194300,"Census Tract 1943, Los Angeles, CA",177383,53164
14000US06037194401,6037194401,"Census Tract 1944.01, Los Angeles, CA",86800,11684
14000US06037194402,6037194402,"Census Tract 1944.02, Los Angeles, CA",100368,32758
14000US06037194500,6037194500,"Census Tract 1945, Los Angeles, CA",113571,17836
14000US06037195100,6037195100,"Census Tract 1951, Los Angeles, CA",127768,23360
14000US06037195201,6037195201,"Census Tract 1952.01, Los Angeles, CA",85114,18359
14000US06037195202,6037195202,"Census Tract 1952.02, Los Angeles, CA",117630,14456
14000US06037195300,6037195300,"Census Tract 1953, Los Angeles, CA",75104,8721
14000US06037195400,6037195400,"Census Tract 1954, Los Angeles, CA",98461,6126
14000US06037195500,6037195500,"Census Tract 1955, Los Angeles, CA",99660,20575
14000US06037195600,6037195600,"Census Tract 1956, Los Angeles, CA",72035,9432
14000US06037195710,6037195710,"Census Tract 1957.10, Los Angeles, CA",45398,10182
14000US06037195720,6037195720,"Census Tract 1957.20, Los Angeles, CA",41136,17705
14000US06037195802,6037195802,"Census Tract 1958.02, Los Angeles, CA",53889,14798
14000US06037195803,6037195803,"Census Tract 1958.03, Los Angeles, CA",83167,14860
14000US06037195804,6037195804,"Census Tract 1958.04, Los Angeles, CA",71467,17412
14000US06037195901,6037195901,"Census Tract 1959.01, Los Angeles, CA",64138,9564
14000US06037195902,6037195902,"Census Tract 1959.02, Los Angeles, CA",68875,17358
14000US06037195903,6037195903,"Census Tract 1959.03, Los Angeles, CA",52446,12157
14000US06037197200,6037197200,"Census Tract 1972, Los Angeles, CA",59719,7980
14000US06037197300,6037197300,"Census Tract 1973, Los Angeles, CA",83843,6605
14000US06037197410,6037197410,"Census Tract 1974.10, Los Angeles, CA",100556,15680
14000US06037197420,6037197420,"Census Tract 1974.20, Los Angeles, CA",65438,13627
14000US06037197500,6037197500,"Census Tract 1975, Los Angeles, CA",75571,5813
14000US06037197600,6037197600,"Census Tract 1976, Los Angeles, CA",74038,5537
14000US06037197700,6037197700,"Census Tract 1977, Los Angeles, CA",54759,7229
14000US06037199000,6037199000,"Census Tract 1990, Los Angeles, CA",57625,10547
14000US06037199110,6037199110,"Census Tract 1991.10, Los Angeles, CA",59395,6423
14000US06037199120,6037199120,"Census Tract 1991.20, Los Angeles, CA",38970,5050
14000US06037199201,6037199201,"Census Tract 1992.01, Los Angeles, CA",34277,6773
14000US06037199202,6037199202,"Census Tract 1992.02, Los Angeles, CA",67257,11168
14000US06037199300,6037199300,"Census Tract 1993, Los Angeles, CA",81172,32235
14000US06037199400,6037199400,"Census Tract 1994, Los Angeles, CA",44637,9303
14000US06037199700,6037199700,"Census Tract 1997, Los Angeles, CA",42614,11537
14000US06037199800,6037199800,"Census Tract 1998, Los Angeles, CA",37755,5885
14000US06037199900,6037199900,"Census Tract 1999, Los Angeles, CA",39184,4436
14000US06037201110,6037201110,"Census Tract 2011.10, Los Angeles, CA",67059,22808
14000US06037201120,6037201120,"Census Tract 2011.20, Los Angeles, CA",68667,21280
14000US06037201200,6037201200,"Census Tract 2012, Los Angeles, CA",46976,5058
14000US06037201301,6037201301,"Census Tract 2013.01, Los Angeles, CA",59955,11994
14000US06037201302,6037201302,"Census Tract 2013.02, Los Angeles, CA",91250,13224
14000US06037201401,6037201401,"Census Tract 2014.01, Los Angeles, CA",51212,11864
14000US06037201402,6037201402,"Census Tract 2014.02, Los Angeles, CA",55352,8194
14000US06037201501,6037201501,"Census Tract 2015.01, Los Angeles, CA",60088,7253
14000US06037201503,6037201503,"Census Tract 2015.03, Los Angeles, CA",51433,3986
14000US06037201504,6037201504,"Census Tract 2015.04, Los Angeles, CA",53750,8117
14000US06037201601,6037201601,"Census Tract 2016.01, Los Angeles, CA",55795,18235
14000US06037201602,6037201602,"Census Tract 2016.02, Los Angeles, CA",55909,18684
14000US06037201700,6037201700,"Census Tract 2017, Los Angeles, CA",64769,6961
14000US06037203100,6037203100,"Census Tract 2031, Los Angeles, CA",33179,5066
14000US06037203200,6037203200,"Census Tract 2032, Los Angeles, CA",56161,10010
14000US06037203300,6037203300,"Census Tract 2033, Los Angeles, CA",39750,7749
14000US06037203500,6037203500,"Census Tract 2035, Los Angeles, CA",41444,8399
14000US06037203600,6037203600,"Census Tract 2036, Los Angeles, CA",49922,8541
14000US06037203710,6037203710,"Census Tract 2037.10, Los Angeles, CA",46840,13766
14000US06037203720,6037203720,"Census Tract 2037.20, Los Angeles, CA",37917,8574
14000US06037203800,6037203800,"Census Tract 2038, Los Angeles, CA",45108,5575
14000US06037203900,6037203900,"Census Tract 2039, Los Angeles, CA",57054,10783
14000US06037204110,6037204110,"Census Tract 2041.10, Los Angeles, CA",57417,15873
14000US06037204120,6037204120,"Census Tract 2041.20, Los Angeles, CA",52813,12622
14000US06037204200,6037204200,"Census Tract 2042, Los Angeles, CA",32946,6685
14000US06037204300,6037204300,"Census Tract 2043, Los Angeles, CA",41912,6527
14000US06037204410,6037204410,"Census Tract 2044.10, Los Angeles, CA",47232,15700
14000US06037204420,6037204420,"Census Tract 2044.20, Los Angeles, CA",29730,5283
14000US06037204600,6037204600,"Census Tract 2046, Los Angeles, CA",31786,6429
14000US06037204700,6037204700,"Census Tract 2047, Los Angeles, CA",54809,12331
14000US06037204810,6037204810,"Census Tract 2048.10, Los Angeles, CA",46440,4755
14000US06037204820,6037204820,"Census Tract 2048.20, Los Angeles, CA",40000,10525
14000US06037204910,6037204910,"Census Tract 2049.10, Los Angeles, CA",38523,5052
14000US06037204920,6037204920,"Census Tract 2049.20, Los Angeles, CA",39904,9932
14000US06037205110,6037205110,"Census Tract 2051.10, Los Angeles, CA",47219,5496
14000US06037205120,6037205120,"Census Tract 2051.20, Los Angeles, CA",26844,3897
14000US06037206010,6037206010,"Census Tract 2060.10, Los Angeles, CA",42063,11565
14000US06037206020,6037206020,"Census Tract 2060.20, Los Angeles, CA",100809,14974
14000US06037206031,6037206031,"Census Tract 2060.31, Los Angeles, CA",99205,25091
14000US06037206032,6037206032,"Census Tract 2060.32, Los Angeles, CA",30625,8177
14000US06037206050,6037206050,"Census Tract 2060.50, Los Angeles, CA",23380,5151
14000US06037206200,6037206200,"Census Tract 2062, Los Angeles, CA",23515,4086
14000US06037206300,6037206300,"Census Tract 2063, Los Angeles, CA",9191,2804
14000US06037207101,6037207101,"Census Tract 2071.01, Los Angeles, CA",39063,11011
14000US06037207102,6037207102,"Census Tract 2071.02, Los Angeles, CA",30165,9620
14000US06037207103,6037207103,"Census Tract 2071.03, Los Angeles, CA",29243,5632
14000US06037207301,6037207301,"Census Tract 2073.01, Los Angeles, CA",51667,13753
14000US06037207302,6037207302,"Census Tract 2073.02, Los Angeles, CA",39972,10564
14000US06037207400,6037207400,"Census Tract 2074, Los Angeles, CA",87000,52676
14000US06037207501,6037207501,"Census Tract 2075.01, Los Angeles, CA",60625,20544
14000US06037207502,6037207502,"Census Tract 2075.02, Los Angeles, CA",18594,2695
14000US06037207710,6037207710,"Census Tract 2077.10, Los Angeles, CA",100972,23539
14000US06037207900,6037207900,"Census Tract 2079, Los Angeles, CA",92104,11420
14000US06037208000,6037208000,"Census Tract 2080, Los Angeles, CA",37330,11349
